PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,target,KMeans_Cluster,MeanShift_Cluster,DBSCAN_Cluster,GMM_Cluster,Agg_Cluster,Spectral_Cluster
2.220406206677149,-0.5467447322568071,0.338753755522234,-0.44747381025486066,-0.4306707259393012,0.5855233043733143,-0.012384138760062058,-0.26124320045799826,1.334060030945802,1,0,0,0,0,2,0
0.21246875127455245,-1.6410545059191481,-0.8960287882470732,0.687456960791334,-1.0213859972114432,1.7147480566282982,0.9518046755992171,-0.26769641590192095,0.6700104974217018,5,1,0,0,6,1,3
-0.5111059756429032,-0.10469948900129777,-0.828129514095082,-2.446875319207869,-0.5132893138099018,-0.03011151041655946,-0.7604152993696438,0.4448307262296241,-0.13537167234502737,6,1,0,0,3,1,3
1.9558717206425384,-0.46122945070156973,0.07707586247282175,-0.4199943546660906,-0.08134140323123265,1.272948797509739,1.1228611568835287,-0.35101188979816006,0.7760199069087348,1,0,0,0,0,2,0
-0.9673791656866987,-0.7580946861241564,-1.1250355051436964,-1.9347105524104715,-1.0438424326560662,2.2215289760684316,0.2140042313034932,-1.4487348921706156,0.8873372832401929,6,0,1,-1,0,0,3
1.4785394968582721,-1.6928715129539358,1.375506496182922,-0.8782526572065951,0.41271544698310825,0.5999535817128678,-0.11063939511664794,-0.2404923193677593,-0.12200542889080951,1,2,0,0,2,2,0
1.2381959028896288,0.09900140338790964,-0.1189724001980247,-0.4468575253014201,0.03784530747091483,-1.1787870603263766,0.20330097359869742,1.378809649723477,0.6057415696374046,6,3,0,0,6,4,2
2.20525981715549,-1.4786558385154918,0.5697939108484613,-2.0918181186204965,0.4862579947260336,0.10411883290336865,-0.7848573196492643,0.02551171146218162,-0.188917998663009,1,2,0,0,2,2,0
1.7639046718369535,-1.9557269129243666,-0.23541655109447548,-1.052929737986965,0.3692001636039167,0.023911865531670795,-0.6618655980089438,-0.2376553810485349,-0.46024539162273637,1,2,0,0,2,2,0
0.9166946791850423,-0.24524353105681862,-0.24973667471657046,0.11417957544734003,-0.2490022750709559,0.37774271442148244,-0.08479446457528106,0.6218744471709308,0.019231364753598656,1,2,0,0,2,2,0
0.46062386017828016,0.3717726895914577,2.70246254397092,-1.036906605983979,-0.2677795747490701,-0.15827505876939507,0.6521953244229426,0.7315366276248845,-0.4229550629097262,6,1,0,0,3,1,3
0.722505604238945,-0.025500967026392374,0.16423444798484552,-0.5406512177673511,0.07533396958797767,0.05551401243721732,-0.008872112185825454,0.4804887967974341,-0.7932677835843296,5,1,0,0,3,1,3
2.120086972479415,-1.2855413229743489,-0.5456624542274139,-0.4528715780079774,0.6967529833975128,1.8278791266467729,-0.014579386071615852,-0.4046423608926218,-0.1877076084974966,1,2,0,0,2,2,0
1.036570732531312,-0.6914337931177419,-1.2489425663795763,-0.4434168128016148,-0.6920872750607242,0.3555552187952091,-0.9916435525900851,0.7238972410110984,-1.098335534562929,1,1,0,0,3,1,3
0.8342224073039455,0.27614305425551855,-0.1986791819644639,0.5372636979535359,-0.18499556435550038,0.25114031540122994,-0.3221292804818253,1.4218624542108662,-0.4381483862628793,1,2,0,0,2,2,0
1.2519939091651493,-1.1588557958931436,1.518203969823998,-0.9295997185692532,-1.5848353685013912,0.7950415805241486,-0.09398496558001224,-0.5897312297618422,-0.44096089539878114,1,0,0,0,0,2,0
1.1666815096650864,-0.14175488761126398,-1.9039226326290575,-0.11358563882016703,0.2996178683985195,-0.5523789333126475,-0.6623002253838344,0.7144825816164184,-0.25682664925936305,6,3,0,0,6,4,2
0.9330458504454866,-0.5819538139528302,1.7007223093582395,-0.27886025257725466,-1.3009885149190565,1.2260401325183312,0.3653077747933328,0.9196375264851555,-0.7139754659617277,1,1,0,0,3,1,3
0.8723780951941806,-0.4625154535773708,1.5482426271542709,-0.5271564743806213,-1.2346154392775097,0.9284537450110553,0.4609688768955638,1.049056284820688,-0.7099796640471934,1,1,0,0,3,1,3
1.7794573990570643,-0.04531258389609438,0.302890228294695,-0.6924054539648962,1.2980937504430465,0.44923115369691535,0.07531098982892859,0.3082083416307541,-0.6324364414116843,1,2,0,0,2,2,0
1.7122771522583202,-1.6519971607605577,-1.112570138206202,-0.7161495621743524,0.36513042209088364,0.2904711689233257,0.5638270649511309,-0.24761436575800147,-0.5081118531903155,1,0,0,0,0,2,0
2.0262675060539044,0.1369679524288856,-1.0852231075225816,0.36236202584601873,1.192438867829186,0.7011553410504132,1.2759259988000662,0.5917644310074417,0.08229745631261609,1,2,0,0,2,2,0
0.08968864468558468,-3.3707080830524454,-1.3136239329375554,0.2781817621813363,0.17981583530131962,-1.4490499428558106,-0.13967228813088317,-0.45416289752439293,-0.9510325329129371,1,2,0,0,1,2,0
1.6610185053834179,-1.0428170854327754,-0.2398902792416902,-0.8685322388935909,-0.5201985710682393,-0.6392872991055357,0.5195084801576781,-0.5162487721010063,1.3568784331413306,1,0,0,0,0,2,0
1.1355604562394108,-0.5989939864123679,0.7033693461494054,-0.3707165364115538,1.0109534090249497,-0.31586845765770644,0.2456010108771376,0.6057876292680324,0.11320279685921592,1,2,0,0,2,2,0
1.658009147373768,-1.7274615322203735,1.5249635408684707,-0.8303917217334823,2.0875863142346436,0.34893579893416415,1.1188845425448504,-0.033870471243499234,0.13461587847495232,1,2,0,0,2,2,0
-0.372571711870366,-3.143920858950554,-0.41442932806855254,1.1029739265985181,0.23610854890479582,0.060544356547464595,0.337058063914169,-0.7691566111517742,-0.6334656075767697,1,2,0,0,1,2,0
-0.7873257240632248,-1.7162162738969364,-1.2236133574222745,1.8095683837872554,-0.5636120089362149,-0.801216626235612,-0.8205295317372792,-0.0686253068036603,-0.49647685895841637,1,2,0,0,1,3,1
1.253400739580911,-0.39198204523010804,-1.441527903154027,0.44857219473663856,-0.11339516081218874,0.24151531015124394,-0.9508810706551427,0.3530620458983354,-0.23971852871093557,1,2,0,0,2,2,0
1.9895067547535963,0.9153613745325526,-0.6250891773801476,-0.6785347860620997,-0.5261470031401667,-0.6411740816352094,0.26604948739174744,-0.008973434300038163,0.15437757666650165,1,0,0,0,6,1,3
1.8354892083905512,-0.8037630282959757,0.9160549616968844,1.3080957959749067,-0.0720095848611934,0.7684985589270084,0.6951745622015197,1.0135606521922602,0.420300447032781,0,2,0,0,2,2,0
1.4457082027707682,-0.7950203739792048,1.5228839434661114,-0.8479727980352957,0.0852050415204984,-0.5488053682018933,1.0590118218471973,1.5840024459995592,0.06241356954655608,1,2,0,0,2,1,3
1.9017031607700063,-1.469650262971044,1.7414756977945667,-0.7476333996286141,-0.4319522407456545,-0.2110155575964454,-0.0009349150697676167,-0.06649183788866672,0.4942910464097441,1,2,0,0,2,2,0
1.1020382932856914,-0.8836072711216241,-1.0788782208146388,-1.0078388832564849,-1.4032678303587485,0.5418587432389754,0.5565354821637438,-1.259652632606717,-0.4131538494498591,1,0,0,0,0,2,0
-0.2954549380676582,-2.074015372530808,-1.4678996629177583,2.4491589210876787,-0.6025855893236349,-0.5545385868659704,0.2813539757888674,0.3886345181559501,0.05661459697040855,1,2,0,0,1,3,0
1.4973174942267578,-0.8557472711916425,-0.5628131675705985,0.045882734837293104,0.2649875497307817,-0.1109507714499296,-1.105470343223957,0.7990415335455099,0.026121838728993818,1,2,0,0,2,2,0
1.2193102634227675,-0.2218916944792626,-1.6410316675379217,0.2068941879998426,-0.7710169416415558,0.20564173657394313,-0.015299143296040596,1.169698807157179,-0.21802831711339077,5,1,0,0,3,1,3
0.9656784502744664,0.18517393684356076,-1.545885990509179,1.31825040971817,-1.284104330789249,1.1679770748443112,-0.5498449434978174,0.7299462061488073,0.6009891953516101,6,1,0,0,3,1,3
-1.3904078563261086,-0.6848766672976115,-1.2397352292131731,1.6849505576399468,-0.39415996552680244,-0.8423574232463806,-0.025408243588220303,0.18131280043662296,-0.2127305897858506,2,4,0,0,1,3,1
-3.4402218363406147,0.5721645632443735,-0.7881107173450808,0.9883871180390448,-1.4518191069724882,0.10817212797674713,-0.3354477991563829,1.14908207785892,-1.569703387951028,3,4,0,0,1,3,1
1.1800813251998783,-0.5575615244070782,-0.5817667532078765,1.1339564166492262,-0.44570665509249224,1.5328455504179792,1.0051516465371853,0.3690185688077427,-0.17538344140511122,1,2,0,0,2,2,0
1.0090401768525232,0.2747812202934965,-1.920737675611615,0.8477722422281716,0.198435868288861,0.18584732980590668,-0.09925110381486157,0.8198788301799778,0.7195329496646328,6,1,0,0,3,1,3
1.381478852363381,-0.74078114902356,1.0087578449492858,0.026103273880230704,0.9326553855911189,0.09983130180912614,1.2375005469060407,0.7231798994872829,0.03794331913750465,0,2,0,0,2,2,0
0.7278593108420486,-0.6252574928608501,0.28550325851030284,-0.6870842122342949,0.2823332940358109,0.7015696537270517,1.0992382560129736,0.9009918701013453,-0.6649885287974182,1,2,0,0,2,2,0
0.3306710122959564,-1.483684804973431,1.5658399471904756,1.5674524124608835,-0.8270543964521039,-0.0150888353805807,0.7934212971926289,0.41168739798472803,-0.3152481859305393,1,2,0,0,2,2,0
0.5434052421904849,0.43356831008334473,-0.9789429416793046,0.7387006270519163,-0.2487625321469447,1.0458462777598978,0.8252683168806283,0.47149407577472197,0.10630069862472347,6,1,0,0,3,1,3
1.1296350429551707,-1.1753333499327927,1.3555230914552894,-0.7772627187568585,1.351621119732005,0.4075648442085327,1.1465252232416216,0.8024019245722245,-0.5655749826272555,0,2,0,0,2,2,0
1.0135596376772409,-1.2768815405595713,-0.04428564942593363,-0.9088161315771709,0.40540721689503423,0.45475310168090455,0.28481035081020717,0.9051224224291723,-0.8648447082015399,0,2,0,0,2,2,0
0.33108953338798863,0.20026719075145838,-0.6402946823186557,-0.10293274043857581,0.09787751846076126,0.9239191590639635,1.074089484753062,0.40910536276772985,-0.7451276702428931,6,1,0,0,3,1,3
0.4628454707297085,0.878589394886889,-1.2626168680274499,0.4323890657938872,-0.08144259942129715,0.29314242186937944,1.1502646281601385,0.5699874386070487,-0.07856189832784147,2,1,0,0,3,1,3
0.842353208127397,-0.6889501463319452,-0.7400940491228504,-0.15428432280430637,0.06545385528264147,0.9870061288277094,0.04374525884889702,0.4020284405393318,-0.8666889685610515,1,2,0,0,2,2,0
1.832452272194679,-1.3097083689847344,-0.7010115289836134,-0.21445550994968632,1.176609413675214,0.18267390194645405,0.5818425655203301,-0.9344197921095361,-0.42924087523174614,1,0,0,0,0,2,0
-0.3864522892566422,0.025173820071712427,-0.5655507369543652,-0.14055235856025416,0.010535909328527132,1.889547546734149,-0.4109082562169476,0.026960207480216658,-0.2624301698770508,6,1,0,0,3,1,3
0.6834123247738073,0.3299313699324784,-1.2651279484693945,0.5871343903752327,-0.045272660114200086,0.6537608947864015,-0.293073725738243,0.4599154609247698,0.14934788268535282,2,1,0,0,3,1,3
2.538383666617027,-1.152434057613662,1.3218075204789557,-1.2726152599466793,1.172104384219928,0.3608354953196098,1.4785449996668973,-0.16600925434830674,-0.3710459042362177,0,2,0,0,2,2,0
0.4953316344377232,0.20113581216884446,-1.2076066502070064,0.5339924745855431,-0.1437969986623328,0.9169982068586084,-0.2105902125625846,0.3561333233452793,0.15087247471322113,6,1,0,0,3,1,3
0.8773426750639104,-0.7542039426963463,-0.7339268450183103,-0.14682606052571756,0.07716737946791663,1.0080443918247166,0.04501444769287655,0.41923963255177227,-0.8666115841877136,1,2,0,0,2,2,0
0.4942461273068939,0.3913353842138465,0.5896752173960432,-0.3292671478203565,-1.5242263086329277,0.9224521183723913,0.6724500113346858,-0.19893475074076897,-0.4941488854410486,1,1,0,0,3,1,3
0.8454864990451847,0.22068466251199625,-0.29853217760786716,0.6998788800646443,-0.45497965507749133,0.9896830592655643,-0.2480568033183561,-0.27105103986651585,-1.0100072961922044,5,1,0,0,3,1,3
-0.9697210739354202,-1.9656202038842485,0.19023551800325889,0.556475288870804,-0.0007395473696082122,-1.0375056152139859,0.16475877637734127,0.4892298860408895,-0.980830944306255,1,2,0,0,1,2,0
-1.7644831655166948,-1.5057579672845347,0.7165009478289918,0.44934547400475133,0.7505966089873011,-1.3712839346063166,-0.8731881580139189,0.057832636578925845,0.37360245068870246,6,4,0,0,1,3,1
0.7654467056045307,-0.8607353047389777,1.3129150457726724,-1.532651555925581,1.9577180580853861,-0.3251681156690063,-0.9985698728724144,-1.0406943701568991,0.6664215176770442,3,0,0,0,0,2,0
1.467079782744437,-0.25080938685045207,-1.276303797996964,0.6099673922047564,1.371743935323777,-0.0663241272761923,0.09577289118585847,0.49404076319914,0.14669150212967041,1,2,0,0,2,2,0
-2.288712662075709,-0.2739427864875852,2.5797551224521946,-2.8037100805195747,2.2883890040200736,3.688847790293805,0.15025742395466765,1.1466459979368775,2.0700913741943676,5,1,2,-1,5,0,3
2.430959765288039,-1.0891481419201503,0.14354868443048668,-1.167356903978864,1.580046208184906,0.4550836408678678,0.1744365170322412,-0.4187439852092846,0.0910659916906163,1,0,0,0,0,2,0
1.3586695452141242,-1.8215116576530326,1.040147121000725,-1.3395832896540583,1.322131206545233,0.13203999685004675,0.3507017299281284,-0.3243838427955938,-0.05610015713768518,1,0,0,0,0,2,0
0.07260329335115134,-0.08081498978244972,1.0199715410257477,-1.7208821270868055,-0.4318690137194393,0.22823483765919272,-0.13463139727059592,-0.05816981661762097,-0.02327244978837567,1,1,0,0,3,2,3
0.8096615715535969,-0.8448353032908802,2.0676183624359896,-1.5465789033997321,0.21423845030354505,-0.1279003702074082,-0.15274763176192863,1.0342549491110518,-0.5356207964734214,1,2,0,0,2,2,3
1.6966048782489394,-1.6559900462287342,-1.6477222682907045,-1.5867741702960014,0.2448693130955173,-0.451940914212669,-0.2773517793228928,-0.7671208990629232,-0.16506184774978105,0,0,0,0,0,2,0
1.6966048782489394,-1.6559900462287342,-1.6477222682907045,-1.5867741702960014,0.2448693130955173,-0.451940914212669,-0.2773517793228928,-0.7671208990629232,-0.16506184774978105,0,0,0,0,0,2,0
1.4392534914485065,-1.2753891922884542,1.9371450801398793,-0.8912621814208591,-0.46593003345357054,0.15241172841724904,-0.09073447918027977,-0.27794602917112504,0.7611857822918473,1,0,0,0,0,2,0
1.2983892353902815,-0.9406603786357144,-1.2896747316902215,-1.1097332494644916,-0.3166872933600738,-0.14872110900854563,-0.4080379392498735,-1.580827832098248,-0.1706015800299152,1,0,0,0,0,2,0
0.9137905087271643,-0.5712048488563509,-0.6104263582712637,0.07856347103956296,0.07529607910834962,1.0790569466978268,-0.16079593843809314,0.33632474151325514,-0.7759234478482196,1,2,0,0,2,2,0
-0.1806696649514108,-3.1536453291768214,1.1076121675073267,-0.14582128110705106,0.4810314239924979,-1.4770611232603073,0.4417732414140285,-0.12564444479237047,-0.49591719992088523,1,2,0,0,1,2,0
1.080863487004495,-0.8039109284104151,0.44835444512114553,-0.03712454381215702,2.006764620757194,0.3950871271993073,-0.05120211699234778,0.43946860091161005,-0.5530857294215334,1,2,0,0,2,2,0
-3.1748063404995124,-1.3510042846329846,-1.4060601737363159,-0.4629962897697918,0.38097625624188913,-0.03923040605490069,0.41329859443503836,0.5736670923948324,-0.2987443398738567,2,4,0,0,1,3,1
0.8928567726803036,-1.2714587444510628,0.4283894645980975,-2.5326786150623617,-0.8192766424219919,-0.32559464686415884,0.4862888637339713,-0.36466028708684983,0.08737517557452373,1,0,0,0,0,2,0
0.8928567726803036,-1.2714587444510628,0.4283894645980975,-2.5326786150623617,-0.8192766424219919,-0.32559464686415884,0.4862888637339713,-0.36466028708684983,0.08737517557452373,1,0,0,0,0,2,0
-0.8970005598418878,-1.4720944778031506,-0.7862853096340984,2.3970159406468374,-0.593234194495935,-0.17115936335955628,-1.366609134014481,-0.36327353346997243,-0.17374110011029903,5,4,0,0,1,3,1
1.3061749729066505,1.2851924828987127,1.9466464478557757,-0.2671944552137461,-0.6800559401757078,0.2631749580008136,0.48081619754857835,0.9367176814108791,1.0590910868925967,2,1,0,0,6,1,3
0.39100233738038126,1.3314951681186427,0.6774132938064911,-0.9662511109623763,-0.766462204299666,-1.1059385328192617,1.1834706137029087,0.1695522797769557,0.47365500107272596,2,3,0,0,6,1,3
1.0603076634602224,0.1270340409045605,-0.7999719147870029,1.19418614342207,0.5591759982865233,0.6589334265159827,-0.028579773982262136,-0.26990434566065136,-0.026507147682201693,1,2,0,0,2,2,0
0.7118478651337741,-0.2650405415508097,-1.6818064280887373,-1.289838536353055,-0.7058585793727878,-0.3591357038258073,-0.609298496878927,0.1372111989791041,-0.7859072728952514,1,1,0,0,3,1,3
1.6681606538059437,-1.0436275817727514,0.0856133622426637,-0.2812997630922759,0.8922813446896948,-0.09019454429745744,0.027118664644300516,1.0401309516497625,-0.9292060913561695,1,2,0,0,2,2,0
1.4091436949215186,-0.13027748809175987,1.2675774460711295,-3.0834172349981737,-0.5951043244011678,-0.6873458318759871,0.18306565389772944,1.1281396605037102,-0.39519776140142193,1,1,0,0,6,1,3
0.9668522465254525,0.04148436881799489,-0.2557411949165354,-1.18180925409182,-0.19795345028675174,-0.7031853835926164,0.2491594617760114,0.02376027501509964,-0.5239088788044728,1,0,0,0,6,1,3
2.012179833992991,-0.5902314717700677,-0.8215667669989463,1.4005901476462743,0.9953533169541017,0.2515806824730489,0.016545069322053463,0.11476172681055069,-0.0558953869091765,1,2,0,0,2,2,0
2.18487962418917,1.2868753888349123,1.3989753985823155,-0.2533060908550334,0.588335115127901,-1.6605443288439197,-1.201977131885299,0.45365273735239514,0.8665978891251525,2,3,0,0,6,4,4
1.402647818738392,0.389171493641147,-0.1393151503590057,0.42529940555664003,-0.11017737672460881,-0.46442992771728764,-0.12197646450381633,0.57413750982378,-0.07646465940648425,6,1,0,0,3,1,3
1.219274570210583,-0.8136218230332082,-0.3263716992892071,0.09131675695460928,-0.10342681947993555,0.4776432125011454,-0.019154207770647302,0.8186793066294775,-0.0259760958805354,1,2,0,0,2,2,0
-1.193550166646071,-0.16513452855060495,1.1807330920866046,1.4168550937757105,0.7107272194308736,-2.0744619319045934,0.9454206977733175,1.4784859386729547,-0.46765312075794885,6,3,0,-1,4,0,3
1.1913428732325408,1.4315257542402915,-1.8903402955710142,0.773801159453527,0.2899503207270689,0.616097339794035,-0.3584013853309831,1.7427841786977516,0.32098820660800687,5,1,0,0,6,1,3
0.8819795659723406,0.31856452779870614,-1.359885573754928,1.5267937483390033,-1.5212778156850013,1.3370097296327588,-0.5272609551193845,0.45480577265506866,0.5000447248035096,6,1,0,0,3,1,3
2.0797027745496663,-0.9831096670992024,0.6422916580104634,0.02922606875970568,1.8897944693455728,1.3828896800996402,-1.4046774844070224,0.14972431424123145,-0.5596628442472318,0,2,0,0,2,2,0
0.24976235952381476,0.10770207399983867,-0.06400753120875473,-1.2323226558789555,-0.5690618959052648,0.14868436898465087,0.14406298168870804,-0.30906892983051254,-0.3921616092652044,1,0,0,0,6,1,3
0.9065067986701496,-0.6862326320611281,-0.5888427338720769,-0.11994456315682478,0.6553957000751642,0.8016789067918633,-0.7996804412021139,-2.000342064624051,-0.11279633219468974,6,0,0,0,0,2,0
1.1651484172234545,-0.08976178791207379,-0.46339765276487516,0.5825168945908408,-0.1048441792199751,0.8218450789269904,-0.3833557933892281,0.08315973672869759,-0.8142252050722993,5,1,0,0,3,1,3
1.6147053881861597,-1.175416101236569,0.3433768349237922,-0.5097404786822956,-0.3223658702926657,0.40125696368128194,0.17275946323205524,-0.800600418893652,-0.4297392210043581,1,0,0,0,0,2,0
1.471417124103154,-0.7036125426691285,0.058275196502920436,-1.2304775342141485,-0.5051617283570398,-0.2623437996340787,1.6288788701425934,-1.0715750654559604,-0.14932317403222886,1,0,0,0,0,2,0
1.029096751081248,-0.3466409123254376,-0.5941594036086785,0.41078697291184185,0.9512324470312775,0.5559533805999781,-1.1586436612124722,-0.40037991652456645,-0.7306959946356384,1,2,0,0,2,1,3
0.8465611557393748,-0.7047341776408301,0.19408669360833594,-0.06046902363514817,0.558374269887187,0.9778639188969547,1.24079838269331,-1.0050080832743444,0.9992526555559731,6,0,0,0,0,2,0
1.6912300414618844,-0.870148688342977,-0.3753282398885369,0.2828452500003443,0.7633932765057293,-0.08557283535753246,-0.0028148971881514218,1.21669676685472,-0.07887348642912922,1,2,0,0,2,2,0
1.3662906697740016,-1.7344884871995765,-0.05353646410627986,-1.1148526074763714,0.0553648915224324,0.4616885134999684,-0.7822367917259594,-0.5849488189167245,-0.30813964085438156,1,0,0,0,0,2,0
1.4656177230579444,0.32228025769578883,-0.41811693964470015,1.3415965046516274,1.0431487765734793,-0.15108617543414393,0.8804057069486423,1.5056908209995767,0.33331260033418053,1,2,0,0,2,2,0
-2.299046044115965,-2.1445318764867545,-0.9557011146328094,-2.573009084390137,2.2428877014687036,3.2239459368393395,-0.032776462672755746,0.23468311227541744,3.547950010564333,1,0,3,-1,5,0,3
-2.749506795468702,-0.6543694827582003,1.6304954889863776,0.05668303014177345,0.3970760856121359,-0.8459786583901348,-1.2151265704069332,-0.6086300511884097,-0.21087079792384567,2,4,0,0,1,3,1
-1.459262822052512,-1.6195775394232084,0.4397066244173488,0.7095646572875163,-0.4969774875825871,-0.5226737408163182,0.06443409058404631,0.06440767758598404,-0.9936906223607423,5,4,0,0,1,3,1
0.7235083021217017,-0.3487951962234739,0.061543124425611,0.43727876493484225,-0.36302520017540135,1.065620223209062,-0.30039209595628813,0.3591532508390635,0.1674590431964274,1,2,0,0,2,2,0
-3.129743763618852,0.4169170122372594,-1.0994145916613827,-0.9340244195018229,0.5390175585996622,1.964123135123946,0.7573782859462241,1.9151156560165425,-0.13158836798606993,2,1,4,-1,5,0,3
-1.5037839780584863,-1.455228096618593,2.8314959308339285,-0.48816621081943945,0.8870232754896527,0.41756722167365345,0.5298558503104375,0.49441923439822805,0.19033688302308316,1,2,0,0,2,2,0
1.3548813360597796,-1.271718364897815,-1.1661090461811843,0.2516446895923421,-0.13688992185971238,1.180350516913649,0.09146464901807266,-0.6143081535607761,0.6590755999901102,1,0,0,0,0,2,0
